Panel ID,Gene ID,HGNC symbol,HGNC ID,Gene Symbol,GRCh38 Chr,GRCh38 start,GRCh38 stop,GRCh37 Chr,GRCh37 start,GRCh37 stop,Confidence
496,ENSG00000117054,ACADM,HGNC:89,ACADM,1,75724347,75787575,1,76190036,76253260,3
496,ENSG00000122971,ACADS,HGNC:90,ACADS,12,120725735,120740008,12,121163538,121177811,3
496,ENSG00000122971,ACADS,HGNC:90,ACADS,12,120725735,120740008,12,121163538,121177811,3
496,ENSG00000196177,ACADSB,HGNC:91,ACADSB,10,123008979,123058311,10,124768495,124817827,3
496,ENSG00000072778,ACADVL,HGNC:92,ACADVL,17,7217125,7225273,17,7120444,7128592,3
496,ENSG00000075239,ACAT1,HGNC:93,ACAT1,11,108121516,108147776,11,107992243,108018503,3
496,ENSG00000107897,ACBD5,HGNC:23338,ACBD5,10,27195214,27242130,10,27484146,27531059,3
496,ENSG00000230124,ACBD6,HGNC:23339,ACBD6,1,180269653,180502954,1,180238788,180245359,3
496,ENSG00000078124,ACER3,HGNC:16066,ACER3,11,76860867,77026797,11,76571911,76737841,3
496,ENSG00000078124,ACER3,HGNC:16066,ACER3,11,76860867,77026797,11,76571911,76737841,3
496,ENSG00000100412,ACO2,HGNC:118,ACO2,22,41469125,41528989,22,41865129,41924993,3
496,ENSG00000100412,ACO2,HGNC:118,ACO2,22,41469125,41528989,22,41865129,41924993,3
496,ENSG00000100412,ACO2,HGNC:118,ACO2,22,41469125,41528989,22,41865129,41924993,3
496,ENSG00000161533,ACOX1,HGNC:119,ACOX1,17,75941507,75979363,17,73937588,73975515,3
496,ENSG00000161533,ACOX1,HGNC:119,ACOX1,17,75941507,75979363,17,73937588,73975515,3
496,ENSG00000161533,ACOX1,HGNC:119,ACOX1,17,75941507,75979363,17,73937588,73975515,3
496,ENSG00000102575,ACP5,HGNC:124,ACP5,19,11574660,11579008,19,11685475,11689823,3
496,ENSG00000176715,ACSF3,HGNC:27288,ACSF3,16,89088375,89155846,16,89154783,89222254,3
496,ENSG00000068366,ACSL4,HGNC:3571,ACSL4,X,109624244,109733403,X,108867473,108976632,3
496,ENSG00000075624,ACTB,HGNC:132,ACTB,7,5527151,5563784,7,5566782,5603415,3
496,ENSG00000184009,ACTG1,HGNC:144,ACTG1,17,81509971,81523847,17,79476997,79490873,3
496,ENSG00000136518,ACTL6A,HGNC:24124,ACTL6A,3,179562880,179588408,3,179280668,179306196,3
496,ENSG00000077080,ACTL6B,HGNC:160,ACTL6B,7,100643097,100656461,7,100240720,100254084,3
496,ENSG00000243989,ACY1,HGNC:177,ACY1,3,51983278,51989202,3,52009066,52023213,3
496,ENSG00000243989,ACY1,HGNC:177,ACY1,3,51983278,51989202,3,52009066,52023213,3
496,ENSG00000196839,ADA,HGNC:186,ADA,20,44619522,44652233,20,43248163,43280874,3
496,ENSG00000008277,ADAM22,HGNC:201,ADAM22,7,87934143,88202889,7,87563458,87832204,3
496,ENSG00000160710,ADAR,HGNC:225,ADAR,1,154582062,154627999,1,154554538,154600475,3
496,ENSG00000160710,ADAR,HGNC:225,ADAR,1,154582062,154627999,1,154554538,154600475,3
496,ENSG00000160710,ADAR,HGNC:225,ADAR,1,154582062,154627999,1,154554538,154600475,3
496,ENSG00000197381,ADARB1,HGNC:226,ADARB1,21,45073853,45226560,21,46493768,46646478,3
496,ENSG00000213638,ADAT3,HGNC:25151,ADAT3,19,1905378,1913447,19,1905377,1913444,3
496,ENSG00000087274,ADD1,HGNC:243,ADD1,4,2843857,2930076,4,2845584,2931803,3
496,ENSG00000148700,ADD3,HGNC:245,ADD3,10,109996368,110135565,10,111756126,111895323,3
496,ENSG00000205336,ADGRG1,HGNC:4512,ADGRG1,16,57610652,57665580,16,57644564,57698944,3
496,ENSG00000072071,ADGRL1,HGNC:20973,ADGRL1,19,14147743,14206187,19,14260750,14316999,3
496,ENSG00000156110,ADK,HGNC:257,ADK,10,74151185,74709303,10,75910960,76469061,3
496,ENSG00000101126,ADNP,HGNC:15766,ADNP,20,50888919,50931240,20,49505585,49547958,3
496,ENSG00000239900,ADSL,HGNC:291,ADSL,22,40346500,40390463,22,40742507,40786467,3
496,ENSG00000239900,ADSL,HGNC:291,ADSL,22,40346500,40390463,22,40742507,40786467,3
496,ENSG00000155966,AFF2,HGNC:3776,AFF2,X,148500619,149000663,X,147582139,148082193,3
496,ENSG00000144218,AFF3,HGNC:6473,AFF3,2,99545419,100142739,2,100162323,100759201,3
496,ENSG00000072364,AFF4,HGNC:17869,AFF4,5,132875379,132963634,5,132211071,132299326,3
496,ENSG00000141385,AFG3L2,HGNC:315,AFG3L2,18,12328944,12377314,18,12328943,12377313,3
496,ENSG00000141385,AFG3L2,HGNC:315,AFG3L2,18,12328944,12377314,18,12328943,12377313,3
496,ENSG00000038002,AGA,HGNC:318,AGA,4,177430770,177442503,4,178351924,178363657,3
496,ENSG00000038002,AGA,HGNC:318,AGA,4,177430770,177442503,4,178351924,178363657,3
496,ENSG00000006530,AGK,HGNC:21869,AGK,7,141551189,141655244,7,141250989,141355044,3
496,ENSG00000006530,AGK,HGNC:21869,AGK,7,141551189,141655244,7,141250989,141355044,3
496,ENSG00000162688,AGL,HGNC:321,AGL,1,99850084,99924023,1,100315640,100389579,3
496,ENSG00000092847,AGO1,HGNC:3262,AGO1,1,35869808,35930528,1,36335409,36395211,3
496,ENSG00000123908,AGO2,HGNC:3263,AGO2,8,140520156,140635619,8,141541264,141645718,3
496,ENSG00000018510,AGPS,HGNC:327,AGPS,2,177392644,177559299,2,178257372,178408564,3
496,ENSG00000135049,AGTPBP1,HGNC:17258,AGTPBP1,9,85546539,85742029,9,88161455,88356944,3
496,ENSG00000172482,AGXT,HGNC:341,AGXT,2,240868479,240880502,2,241807896,241819919,3
496,ENSG00000101444,AHCY,HGNC:343,AHCY,20,34280268,34311802,20,32868074,32899608,3
496,ENSG00000101444,AHCY,HGNC:343,AHCY,20,34280268,34311802,20,32868074,32899608,3
496,ENSG00000126705,AHDC1,HGNC:25230,AHDC1,1,27534035,27604431,1,27860546,27930942,3
496,ENSG00000135541,AHI1,HGNC:21575,AHI1,6,135283532,135497776,6,135604670,135818914,3
496,ENSG00000156709,AIFM1,HGNC:8768,AIFM1,X,130129362,130165887,X,129263337,129299861,3
496,ENSG00000156709,AIFM1,HGNC:8768,AIFM1,X,130129362,130165887,X,129263337,129299861,3
496,ENSG00000156709,AIFM1,HGNC:8768,AIFM1,X,130129362,130165887,X,129263337,129299861,3
496,ENSG00000156709,AIFM1,HGNC:8768,AIFM1,X,130129362,130165887,X,129263337,129299861,3
496,ENSG00000164022,AIMP1,HGNC:10648,AIMP1,4,106315544,106349226,4,107236701,107270383,3
496,ENSG00000164022,AIMP1,HGNC:10648,AIMP1,4,106315544,106349226,4,107236701,107270383,3
496,ENSG00000122787,AKR1D1,HGNC:388,AKR1D1,7,138002324,138117986,7,137687070,137802732,3
496,ENSG00000117020,AKT3,HGNC:393,AKT3,1,243488233,243851079,1,243651535,244014381,3
496,ENSG00000148218,ALAD,HGNC:395,ALAD,9,113386317,113401333,9,116148597,116163613,3
496,ENSG00000158578,ALAS2,HGNC:397,ALAS2,X,55009055,55031064,X,55035488,55057497,3
496,ENSG00000059573,ALDH18A1,HGNC:9722,ALDH18A1,10,95605929,95656706,10,97365696,97416463,3
496,ENSG00000059573,ALDH18A1,HGNC:9722,ALDH18A1,10,95605929,95656706,10,97365696,97416463,3
496,ENSG00000072210,ALDH3A2,HGNC:403,ALDH3A2,17,19648136,19677598,17,19551449,19580911,3
496,ENSG00000072210,ALDH3A2,HGNC:403,ALDH3A2,17,19648136,19677598,17,19551449,19580911,3
496,ENSG00000072210,ALDH3A2,HGNC:403,ALDH3A2,17,19648136,19677598,17,19551449,19580911,3
496,ENSG00000159423,ALDH4A1,HGNC:406,ALDH4A1,1,18871430,18902781,1,19197926,19229275,3
496,ENSG00000159423,ALDH4A1,HGNC:406,ALDH4A1,1,18871430,18902781,1,19197926,19229275,3
496,ENSG00000112294,ALDH5A1,HGNC:408,ALDH5A1,6,24494852,24537207,6,24495080,24537435,3
496,ENSG00000112294,ALDH5A1,HGNC:408,ALDH5A1,6,24494852,24537207,6,24495080,24537435,3
496,ENSG00000119711,ALDH6A1,HGNC:7179,ALDH6A1,14,74056850,74084493,14,74523553,74551196,3
496,ENSG00000164904,ALDH7A1,HGNC:877,ALDH7A1,5,126531200,126595418,5,125877533,125931110,3
496,ENSG00000164904,ALDH7A1,HGNC:877,ALDH7A1,5,126531200,126595418,5,125877533,125931110,3
496,ENSG00000149925,ALDOA,HGNC:414,ALDOA,16,30053090,30070457,16,30064411,30081778,3
496,ENSG00000136872,ALDOB,HGNC:417,ALDOB,9,101420578,101435823,9,104182860,104198105,3
496,ENSG00000033011,ALG1,HGNC:18294,ALG1,16,5033960,5087379,16,5083703,5137380,3
496,ENSG00000033011,ALG1,HGNC:18294,ALG1,16,5033960,5087379,16,5083703,5137380,3
496,ENSG00000253710,ALG11,HGNC:32456,ALG11,13,52012398,52029664,13,52586534,52603800,3
496,ENSG00000253710,ALG11,HGNC:32456,ALG11,13,52012398,52029664,13,52586534,52603800,3
496,ENSG00000182858,ALG12,HGNC:19358,ALG12,22,49900229,49918458,22,50293877,50312106,3
496,ENSG00000182858,ALG12,HGNC:19358,ALG12,22,49900229,49918458,22,50293877,50312106,3
496,ENSG00000101901,ALG13,HGNC:30881,ALG13,X,111665811,111760649,X,110909043,111003877,3
496,ENSG00000172339,ALG14,HGNC:28287,ALG14,1,94974407,95072945,1,95439963,95538501,3
496,ENSG00000214160,ALG3,HGNC:23056,ALG3,3,184242301,184249548,3,183960089,183967336,3
496,ENSG00000214160,ALG3,HGNC:23056,ALG3,3,184242301,184249548,3,183960089,183967336,3
496,ENSG00000088035,ALG6,HGNC:23157,ALG6,1,63367590,63438562,1,63833261,63904233,3
496,ENSG00000088035,ALG6,HGNC:23157,ALG6,1,63367590,63438562,1,63833261,63904233,3
496,ENSG00000159063,ALG8,HGNC:23161,ALG8,11,78100936,78139660,11,77811982,77850706,3
496,ENSG00000159063,ALG8,HGNC:23161,ALG8,11,78100936,78139660,11,77811982,77850706,3
496,ENSG00000086848,ALG9,HGNC:15672,ALG9,11,111782195,111871581,11,111652919,111742305,3
496,ENSG00000086848,ALG9,HGNC:15672,ALG9,11,111782195,111871581,11,111652919,111742305,3
496,ENSG00000137760,ALKBH8,HGNC:25189,ALKBH8,11,107502726,107565746,11,107373452,107436472,3
496,ENSG00000116127,ALMS1,HGNC:428,ALMS1,2,73385758,73610793,2,73612886,73837920,3
496,ENSG00000162551,ALPL,HGNC:438,ALPL,1,21509372,21578412,1,21835858,21904905,3
496,ENSG00000242110,AMACR,HGNC:451,AMACR,5,33986178,34008108,5,33986283,34008220,3
496,ENSG00000184675,AMER1,HGNC:26837,AMER1,X,64185117,64205744,X,63404997,63425624,3
496,ENSG00000166126,AMN,HGNC:14604,AMN,14,102922656,102933596,14,103388993,103399933,3
496,ENSG00000116337,AMPD2,HGNC:469,AMPD2,1,109616104,109632051,1,110158726,110174673,3
496,ENSG00000145020,AMT,HGNC:473,AMT,3,49416775,49422753,3,49454211,49460186,3
496,ENSG00000145020,AMT,HGNC:473,AMT,3,49416775,49422753,3,49454211,49460186,3
496,ENSG00000145362,ANK2,HGNC:493,ANK2,4,112818109,113383740,4,113739265,114304896,3
496,ENSG00000151150,ANK3,HGNC:494,ANK3,10,60026298,60733490,10,61786056,62493248,3
496,ENSG00000167522,ANKRD11,HGNC:21316,ANKRD11,16,89267627,89490561,16,89334038,89556969,3
496,ENSG00000132466,ANKRD17,HGNC:23575,ANKRD17,4,73073376,73258798,4,73939093,74124515,3
496,ENSG00000160746,ANO10,HGNC:25519,ANO10,3,43354859,43691594,3,43396351,43733086,3
496,ENSG00000151572,ANO4,HGNC:23837,ANO4,12,100717526,101128641,12,101111304,101522419,3
496,ENSG00000166747,AP1G1,HGNC:555,AP1G1,16,71729000,71809201,16,71762913,71843104,3
496,ENSG00000106367,AP1S1,HGNC:559,AP1S1,7,101154397,101161596,7,100797678,100804877,3
496,ENSG00000182287,AP1S2,HGNC:560,AP1S2,X,15825806,15854931,X,15843929,15873054,3
496,ENSG00000182287,AP1S2,HGNC:560,AP1S2,X,15825806,15854931,X,15843929,15873054,3
496,ENSG00000161203,AP2M1,HGNC:564,AP2M1,3,184174689,184184091,3,183892477,183901879,3
496,ENSG00000132842,AP3B1,HGNC:566,AP3B1,5,78000525,78294755,5,77296349,77590579,3
496,ENSG00000103723,AP3B2,HGNC:567,AP3B2,15,82659281,82709914,15,83328033,83378666,3
496,ENSG00000134262,AP4B1,HGNC:572,AP4B1,1,113894748,113905201,1,114437370,114447823,3
496,ENSG00000134262,AP4B1,HGNC:572,AP4B1,1,113894748,113905201,1,114437370,114447823,3
496,ENSG00000081014,AP4E1,HGNC:573,AP4E1,15,50908672,51005900,15,51200869,51298097,3
496,ENSG00000221838,AP4M1,HGNC:574,AP4M1,7,100101549,100110345,7,99699172,99707968,3
496,ENSG00000100478,AP4S1,HGNC:575,AP4S1,14,31025106,31096450,14,31494312,31562818,3
496,ENSG00000115266,APC2,HGNC:24036,APC2,19,1446302,1473244,19,1446300,1473243,3
496,ENSG00000118137,APOA1,HGNC:600,APOA1,11,116835751,116837950,11,116706467,116708666,3
496,ENSG00000110243,APOA5,HGNC:17288,APOA5,11,116789367,116792420,11,116660083,116663136,3
496,ENSG00000084674,APOB,HGNC:603,APOB,2,21001429,21044073,2,21224301,21266945,3
496,ENSG00000234906,APOC2,HGNC:609,APOC2,19,44945982,44949565,19,45449243,45452822,3
496,ENSG00000130203,APOE,HGNC:613,APOE,19,44905754,44909393,19,45409011,45412650,3
496,ENSG00000256053,APOPT1,HGNC:20492,APOPT1,14,103562962,103607523,14,104029299,104073860,3
496,ENSG00000256053,APOPT1,HGNC:20492,APOPT1,14,103562962,103607523,14,104029299,104073860,3
496,ENSG00000256053,APOPT1,HGNC:20492,APOPT1,14,103562962,103607523,14,104029299,104073860,3
496,ENSG00000256053,APOPT1,HGNC:20492,APOPT1,14,103562962,103607523,14,104029299,104073860,3
496,ENSG00000198931,APRT,HGNC:626,APRT,16,88809339,88811944,16,88875747,88878352,3
496,ENSG00000137074,APTX,HGNC:15984,APTX,9,32972606,33025168,9,32972604,33025166,3
496,ENSG00000137074,APTX,HGNC:15984,APTX,9,32972606,33025168,9,32972604,33025166,3
496,ENSG00000095139,ARCN1,HGNC:649,ARCN1,11,118572390,118603033,11,118443105,118473748,3
496,ENSG00000143761,ARF1,HGNC:652,ARF1,1,228082660,228099212,1,228270361,228286912,3
496,ENSG00000134287,ARF3,HGNC:654,ARF3,12,48935723,48957551,12,49329506,49351334,3
496,ENSG00000066777,ARFGEF1,HGNC:15772,ARFGEF1,8,67173511,67343677,8,68085747,68255912,3
496,ENSG00000124198,ARFGEF2,HGNC:15853,ARFGEF2,20,48921890,49036693,20,47538427,47653230,3
496,ENSG00000118520,ARG1,HGNC:663,ARG1,6,131573144,131584332,6,131894284,131905472,3
496,ENSG00000118520,ARG1,HGNC:663,ARG1,6,131573144,131584332,6,131894284,131905472,3
496,ENSG00000131089,ARHGEF9,HGNC:14561,ARHGEF9,X,63634967,63809274,X,62854847,63005426,3
496,ENSG00000117713,ARID1A,HGNC:11110,ARID1A,1,26693236,26782104,1,27022524,27108595,3
496,ENSG00000049618,ARID1B,HGNC:18040,ARID1B,6,156777374,157210779,6,157099063,157531913,3
496,ENSG00000189079,ARID2,HGNC:18037,ARID2,12,45729665,45908040,12,46123448,46301823,3
496,ENSG00000169379,ARL13B,HGNC:25419,ARL13B,3,93980139,94055668,3,93698983,93774512,3
496,ENSG00000113966,ARL6,HGNC:13210,ARL6,3,97764521,97801242,3,97483365,97519953,3
496,ENSG00000135931,ARMC9,HGNC:20730,ARMC9,2,231198546,231374837,2,232063260,232239548,3
496,ENSG00000100299,ARSA,HGNC:713,ARSA,22,50622754,50628173,22,51061182,51066607,3
496,ENSG00000100299,ARSA,HGNC:713,ARSA,22,50622754,50628173,22,51061182,51066607,3
496,ENSG00000100299,ARSA,HGNC:713,ARSA,22,50622754,50628173,22,51061182,51066607,3
496,ENSG00000113273,ARSB,HGNC:714,ARSB,5,78777209,78986087,5,78073032,78281910,3
496,ENSG00000113273,ARSB,HGNC:714,ARSB,5,78777209,78986087,5,78073032,78281910,3
496,ENSG00000157399,ARSE,HGNC:719,ARSE,X,2934632,2968310,X,2852699,2886286,3
496,ENSG00000157399,ARSE,HGNC:719,ARSE,X,2934632,2968310,X,2852699,2886286,3
496,ENSG00000141337,ARSG,HGNC:24102,ARSG,17,68259182,68422731,17,66255323,66418872,3
496,ENSG00000173409,ARV1,HGNC:29561,ARV1,1,230978981,231000595,1,231114727,231136341,3
496,ENSG00000004848,ARX,HGNC:18060,ARX,X,25003694,25016420,X,25021811,25034065,3
496,ENSG00000104763,ASAH1,HGNC:735,ASAH1,8,18055992,18084998,8,17913934,17942494,3
496,ENSG00000104763,ASAH1,HGNC:735,ASAH1,8,18055992,18084998,8,17913934,17942494,3
496,ENSG00000116539,ASH1L,HGNC:19088,ASH1L,1,155335268,155562807,1,155305059,155532598,3
496,ENSG00000126522,ASL,HGNC:746,ASL,7,66075798,66093558,7,65540785,65558545,3
496,ENSG00000126522,ASL,HGNC:746,ASL,7,66075798,66093558,7,65540785,65558545,3
496,ENSG00000070669,ASNS,HGNC:753,ASNS,7,97852118,97872542,7,97481430,97501854,3
496,ENSG00000108381,ASPA,HGNC:756,ASPA,17,3472374,3503419,17,3375668,3406713,3
496,ENSG00000108381,ASPA,HGNC:756,ASPA,17,3472374,3503419,17,3375668,3406713,3
496,ENSG00000108381,ASPA,HGNC:756,ASPA,17,3472374,3503419,17,3375668,3406713,3
496,ENSG00000066279,ASPM,HGNC:19048,ASPM,1,197084128,197146694,1,197053258,197115824,3
496,ENSG00000130707,ASS1,HGNC:758,ASS1,9,130444929,130501274,9,133320316,133376661,3
496,ENSG00000130707,ASS1,HGNC:758,ASS1,9,130444929,130501274,9,133320316,133376661,3
496,ENSG00000171456,ASXL1,HGNC:18318,ASXL1,20,32358344,32439319,20,30946155,31027122,3
496,ENSG00000143970,ASXL2,HGNC:23805,ASXL2,2,25733753,25878516,2,25956622,26101385,3
496,ENSG00000141431,ASXL3,HGNC:29357,ASXL3,18,33578577,33751192,18,31158579,31331156,3
496,ENSG00000138138,ATAD1,HGNC:25903,ATAD1,10,87751512,87841343,10,89511269,89601100,3
496,ENSG00000197785,ATAD3A,HGNC:25567,ATAD3A,1,1512151,1534687,1,1447531,1470067,3
496,ENSG00000197785,ATAD3A,HGNC:25567,ATAD3A,1,1512151,1534687,1,1447531,1470067,3
496,ENSG00000197785,ATAD3A,HGNC:25567,ATAD3A,1,1512151,1534687,1,1447531,1470067,3
496,ENSG00000197548,ATG7,HGNC:16935,ATG7,3,11272309,11557665,3,11313995,11599139,3
496,ENSG00000138363,ATIC,HGNC:794,ATIC,2,215311817,215349773,2,216176540,216214487,3
496,ENSG00000138363,ATIC,HGNC:794,ATIC,2,215311817,215349773,2,216176540,216214487,3
496,ENSG00000149311,ATM,HGNC:795,ATM,11,108222484,108369102,11,108093211,108239829,3
496,ENSG00000111676,ATN1,HGNC:3033,ATN1,12,6924463,6942321,12,7033626,7051484,3
496,ENSG00000159363,ATP13A2,HGNC:30213,ATP13A2,1,16985958,17011928,1,17312453,17338423,3
496,ENSG00000159363,ATP13A2,HGNC:30213,ATP13A2,1,16985958,17011928,1,17312453,17338423,3
496,ENSG00000163399,ATP1A1,HGNC:799,ATP1A1,1,116372668,116410261,1,116915290,116952883,3
496,ENSG00000018625,ATP1A2,HGNC:800,ATP1A2,1,160115759,160143591,1,160085549,160113381,3
496,ENSG00000105409,ATP1A3,HGNC:801,ATP1A3,19,41966582,41997497,19,42470734,42501649,3
496,ENSG00000070961,ATP2B1,HGNC:814,ATP2B1,12,89588049,89709300,12,89981828,90103077,3
496,ENSG00000152234,ATP5A1,HGNC:823,ATP5A1,18,46080248,46104334,18,43664110,43684300,3
496,ENSG00000152234,ATP5A1,HGNC:823,ATP5A1,18,46080248,46104334,18,43664110,43684300,3
496,ENSG00000099624,ATP5D,HGNC:837,ATP5D,19,1241746,1244826,19,1241749,1244824,3
496,ENSG00000099624,ATP5D,HGNC:837,ATP5D,19,1241746,1244826,19,1241749,1244824,3
496,ENSG00000124172,ATP5E,HGNC:838,ATP5E,20,59025467,59032382,20,57600522,57607437,3
496,ENSG00000124172,ATP5E,HGNC:838,ATP5E,20,59025467,59032382,20,57600522,57607437,3
496,ENSG00000154518,ATP5G3,HGNC:843,ATP5G3,2,175176258,175184607,2,176040986,176049335,3
496,ENSG00000154518,ATP5G3,HGNC:843,ATP5G3,2,175176258,175184607,2,176040986,176049335,3
496,ENSG00000241837,ATP5O,HGNC:850,ATP5O,21,33903453,33915980,21,35275757,35288284,3
496,ENSG00000241837,ATP5O,HGNC:850,ATP5O,21,33903453,33915980,21,35275757,35288284,3
496,ENSG00000071553,ATP6AP1,HGNC:868,ATP6AP1,X,154428632,154436516,X,153656978,153664862,3
496,ENSG00000182220,ATP6AP2,HGNC:18305,ATP6AP2,X,40579372,40606848,X,40440146,40465889,3
496,ENSG00000033627,ATP6V0A1,HGNC:865,ATP6V0A1,17,42458844,42522611,17,40610862,40674629,3
496,ENSG00000185344,ATP6V0A2,HGNC:18481,ATP6V0A2,12,123712318,123761755,12,124196865,124246302,3
496,ENSG00000185344,ATP6V0A2,HGNC:18481,ATP6V0A2,12,123712318,123761755,12,124196865,124246302,3
496,ENSG00000185883,ATP6V0C,HGNC:855,ATP6V0C,16,2513870,2520218,16,2563871,2570219,3
496,ENSG00000114573,ATP6V1A,HGNC:851,ATP6V1A,3,113747019,113812056,3,113465866,113530903,3
496,ENSG00000147416,ATP6V1B2,HGNC:854,ATP6V1B2,8,20197367,20226819,8,20054878,20084330,3
496,ENSG00000165240,ATP7A,HGNC:869,ATP7A,X,77910656,78050395,X,77166194,77305892,3
496,ENSG00000165240,ATP7A,HGNC:869,ATP7A,X,77910656,78050395,X,77166194,77305892,3
496,ENSG00000123191,ATP7B,HGNC:870,ATP7B,13,51930436,52012125,13,52506809,52585630,3
496,ENSG00000132932,ATP8A2,HGNC:13533,ATP8A2,13,25372071,26025851,13,25946209,26599989,3
496,ENSG00000081923,ATP8B1,HGNC:3706,ATP8B1,18,57646426,57803101,18,55313658,55470333,3
496,ENSG00000054793,ATP9A,HGNC:13540,ATP9A,20,51596514,51768634,20,50213053,50385173,3
496,ENSG00000171953,ATPAF2,HGNC:18802,ATPAF2,17,17977409,18039209,17,17880723,17942523,3
496,ENSG00000171953,ATPAF2,HGNC:18802,ATPAF2,17,17977409,18039209,17,17880723,17942523,3
496,ENSG00000175054,ATR,HGNC:882,ATR,3,142449235,142578826,3,142168077,142297668,3
496,ENSG00000085224,ATRX,HGNC:886,ATRX,X,77504878,77786269,X,76760356,77041702,3
496,ENSG00000148090,AUH,HGNC:890,AUH,9,91213815,91361913,9,93976097,94124195,3
496,ENSG00000148090,AUH,HGNC:890,AUH,9,91213815,91361913,9,93976097,94124195,3
496,ENSG00000148090,AUH,HGNC:890,AUH,9,91213815,91361913,9,93976097,94124195,3
496,ENSG00000158321,AUTS2,HGNC:14262,AUTS2,7,69598919,70793068,7,69063905,70258054,3
496,ENSG00000162885,B3GALNT2,HGNC:28596,B3GALNT2,1,235449923,235504481,1,235613238,235667781,3
496,ENSG00000162885,B3GALNT2,HGNC:28596,B3GALNT2,1,235449923,235504481,1,235613238,235667781,3
496,ENSG00000176022,B3GALT6,HGNC:17978,B3GALT6,1,1232265,1235041,1,1167629,1170421,3
496,ENSG00000149541,B3GAT3,HGNC:923,B3GAT3,11,62615296,62622175,11,62382768,62389647,3
496,ENSG00000187676,B3GLCT,HGNC:20207,B3GLCT,13,31199936,31332276,13,31774073,31906413,3
496,ENSG00000187676,B3GLCT,HGNC:20207,B3GLCT,13,31199936,31332276,13,31774073,31906413,3
496,ENSG00000135454,B4GALNT1,HGNC:4117,B4GALNT1,12,57623410,57633355,12,58017193,58027138,3
496,ENSG00000135454,B4GALNT1,HGNC:4117,B4GALNT1,12,57623410,57633355,12,58017193,58027138,3
496,ENSG00000086062,B4GALT1,HGNC:924,B4GALT1,9,33104082,33167356,9,33104080,33167354,3
496,ENSG00000027847,B4GALT7,HGNC:930,B4GALT7,5,177600100,177610347,5,177027101,177037348,3
496,ENSG00000027847,B4GALT7,HGNC:930,B4GALT7,5,177600100,177610347,5,177027101,177037348,3
496,ENSG00000123810,B9D2,HGNC:28636,B9D2,19,41354421,41364173,19,41860326,41870078,3
496,ENSG00000136881,BAAT,HGNC:932,BAAT,9,101360417,101383519,9,104122699,104145801,3
496,ENSG00000163930,BAP1,HGNC:950,BAP1,3,52401013,52410350,3,52435029,52444366,3
496,ENSG00000123636,BAZ2B,HGNC:963,BAZ2B,2,159318979,159616692,2,160175490,160473203,3
496,ENSG00000174483,BBS1,HGNC:966,BBS1,11,66510606,66533627,11,66278077,66301098,3
496,ENSG00000179941,BBS10,HGNC:26291,BBS10,12,76344474,76348442,12,76738254,76742222,3
496,ENSG00000181004,BBS12,HGNC:26648,BBS12,4,122732702,122744943,4,123653857,123666098,3
496,ENSG00000125124,BBS2,HGNC:967,BBS2,16,56466836,56520283,16,56500748,56554195,3
496,ENSG00000140463,BBS4,HGNC:969,BBS4,15,72686179,72738476,15,72978527,73030817,3
496,ENSG00000163093,BBS5,HGNC:970,BBS5,2,169479178,169506655,2,170335688,170382432,3
496,ENSG00000138686,BBS7,HGNC:18758,BBS7,4,121824440,121870497,4,122745595,122791652,3
496,ENSG00000122507,BBS9,HGNC:30000,BBS9,7,33129244,33606068,7,33168856,33645680,3
496,ENSG00000185825,BCAP31,HGNC:16695,BCAP31,X,153700497,153724697,X,152965947,152990152,3
496,ENSG00000185825,BCAP31,HGNC:16695,BCAP31,X,153700497,153724697,X,152965947,152990152,3
496,ENSG00000141376,BCAS3,HGNC:14347,BCAS3,17,60677453,61392838,17,58754814,59470199,3
496,ENSG00000105552,BCAT2,HGNC:977,BCAT2,19,48795062,48811029,19,49298319,49314286,3
496,ENSG00000248098,BCKDHA,HGNC:986,BCKDHA,19,41397460,41425005,19,41884215,41930910,3
496,ENSG00000248098,BCKDHA,HGNC:986,BCKDHA,19,41397460,41425005,19,41884215,41930910,3
496,ENSG00000083123,BCKDHB,HGNC:987,BCKDHB,6,80106647,80346270,6,80816364,81055987,3
496,ENSG00000083123,BCKDHB,HGNC:987,BCKDHB,6,80106647,80346270,6,80816364,81055987,3
496,ENSG00000103507,BCKDK,HGNC:16902,BCKDK,16,31106107,31112791,16,31117428,31124110,3
496,ENSG00000103507,BCKDK,HGNC:16902,BCKDK,16,31106107,31112791,16,31117428,31124110,3
496,ENSG00000119866,BCL11A,HGNC:13221,BCL11A,2,60451167,60553567,2,60678302,60780702,3
496,ENSG00000127152,BCL11B,HGNC:13222,BCL11B,14,99169287,99271524,14,99635624,99737861,3
496,ENSG00000183337,BCOR,HGNC:20893,BCOR,X,40049815,40177329,X,39909068,40036582,3
496,ENSG00000074582,BCS1L,HGNC:1020,BCS1L,2,218658764,218663443,2,219523487,219528166,3
496,ENSG00000074582,BCS1L,HGNC:1020,BCS1L,2,218658764,218663443,2,219523487,219528166,3
496,ENSG00000074582,BCS1L,HGNC:1020,BCS1L,2,218658764,218663443,2,219523487,219528166,3
496,ENSG00000074582,BCS1L,HGNC:1020,BCS1L,2,218658764,218663443,2,219523487,219528166,3
496,ENSG00000063169,BICRA,HGNC:4332,BICRA,19,47608196,47703277,19,48111453,48206533,3
